acceleration_mean,acceleration_stdev,pitch1,pitch2,pitch3,roll1,roll2,roll3,sitting,sittingdown,standing,standingup,walking,total_accel_sensor_1,total_accel_sensor_2,total_accel_sensor_4
24,5,66,19,10,49,38,46,0,0,0,0,20,26,26,1
63,50,33,28,6,59,7,21,0,0,0,0,56,13,49,1
29,19,26,7,12,23,19,28,0,0,0,0,45,27,32,1
23,3,49,31,18,23,19,8,0,0,0,0,33,20,21,1
35,50,82,39,18,25,59,16,0,0,0,0,15,58,25,1
46,7,55,45,13,27,7,11,0,0,0,0,42,25,42,1
34,31,24,7,22,34,34,15,0,0,0,0,9,18,43,1
25,37,30,19,28,3,23,8,0,0,0,0,20,46,13,1
41,25,30,33,7,32,64,57,0,0,0,0,23,18,46,1
36,15,6,41,55,64,9,49,0,0,0,0,32,37,34,1
28,16,21,28,33,25,28,40,0,0,0,0,15,21,32,1
38,23,29,15,9,39,5,14,0,0,0,0,49,16,45,1
38,14,14,39,25,11,30,33,0,0,0,0,43,35,31,1
20,12,29,15,1,0,29,13,0,0,0,0,29,18,12,1
42,45,49,23,20,41,54,27,0,0,0,0,53,47,5,1
28,59,15,48,28,30,62,10,0,0,0,0,12,61,15,1
65,17,16,6,9,40,9,2,0,0,0,0,67,31,41,1
51,32,9,36,33,19,17,9,0,0,0,0,41,22,65,1
36,21,27,23,7,30,23,19,0,0,0,0,40,18,23,1
39,38,60,11,9,37,63,34,0,0,0,0,15,50,22,1
29,33,33,44,28,46,53,14,0,0,0,0,37,24,58,1
27,33,23,49,58,28,33,66,0,0,0,0,14,9,32,1
56,48,27,17,8,8,63,55,0,0,0,0,26,65,46,1
41,69,34,22,24,28,20,22,0,0,0,0,23,8,26,1
32,25,67,22,41,22,20,14,0,0,0,0,21,31,42,1
32,20,21,27,16,39,24,11,0,0,0,0,45,23,47,1
17,34,16,53,25,8,3,18,0,0,0,0,5,36,36,1
44,54,17,16,27,32,59,14,0,0,0,0,19,62,43,1
36,21,25,13,17,20,23,10,0,0,0,0,32,21,62,1
30,20,20,21,29,73,20,10,0,0,0,0,23,19,23,1
55,54,21,34,15,19,80,30,0,0,0,0,38,66,13,1
32,43,55,9,8,36,21,30,0,0,0,0,69,22,6,1
40,53,27,65,24,24,49,38,0,0,0,0,11,63,28,1
56,53,36,37,26,41,60,10,0,0,0,0,25,64,59,1
57,58,69,60,6,54,86,52,0,0,0,0,56,67,15,1
32,22,34,32,4,11,85,73,0,0,0,0,14,19,41,1
26,30,27,41,99,49,12,16,0,0,0,0,48,19,32,1
35,18,36,13,13,10,19,18,0,0,0,0,23,22,37,1
12,6,1,12,25,70,71,26,0,0,0,0,20,13,13,1
79,37,10,47,4,37,73,10,0,0,0,0,53,47,39,1
48,37,34,52,24,33,87,31,0,0,0,0,21,55,29,1
26,34,15,63,8,17,12,2,0,0,0,0,37,10,11,1
23,24,61,26,22,24,17,67,0,0,0,0,46,12,27,1
37,34,2,31,26,40,34,22,0,0,0,0,16,40,59,1
48,39,26,31,44,29,23,5,0,0,0,0,79,29,22,1
62,54,44,46,4,20,72,71,0,0,0,0,46,71,34,1
41,7,22,20,5,20,26,20,0,0,0,0,37,31,30,1
19,25,24,34,18,32,51,5,0,0,0,0,44,5,16,1
37,19,18,33,15,6,9,43,0,0,0,0,28,23,41,1
44,56,44,58,4,18,55,37,0,0,0,0,11,66,23,1
42,65,24,43,17,33,18,19,0,0,0,0,59,3,14,1
28,22,8,25,12,63,3,3,0,0,0,0,50,15,17,1
44,54,12,37,39,51,16,68,0,0,0,0,15,16,40,1
32,27,32,49,20,30,7,9,0,0,0,0,51,13,39,1
51,81,16,68,37,47,87,39,0,0,0,0,28,86,19,1
58,76,26,63,15,18,88,6,0,0,0,0,28,87,29,1
44,74,28,58,30,14,49,22,0,0,0,0,27,78,17,1
43,37,36,16,30,21,14,19,0,0,0,0,56,48,16,1
33,12,56,5,53,34,17,19,0,0,0,0,40,16,39,1
29,17,74,40,22,34,31,23,0,0,0,0,24,26,49,1
27,4,38,49,59,48,16,63,0,0,0,0,29,16,37,1
67,42,30,57,35,10,41,30,0,0,0,0,42,50,92,1
25,14,20,34,25,27,51,4,0,0,0,0,36,24,17,1
11,15,18,24,16,28,25,24,0,0,0,0,31,21,14,1
11,20,32,9,30,35,17,23,0,0,0,0,17,3,20,1
45,33,34,14,1,27,24,3,0,0,0,0,53,10,49,1
65,59,45,50,22,57,81,27,0,0,0,0,46,76,37,1
61,55,48,22,8,4,91,26,0,0,0,0,19,72,41,1
70,76,24,51,28,7,67,30,0,0,0,0,89,79,18,1
52,28,37,57,30,17,53,4,0,0,0,0,47,51,40,1
23,21,18,23,5,42,13,33,0,0,0,0,22,11,27,1
21,15,15,16,21,40,29,14,0,0,0,0,19,26,27,1
69,67,22,43,21,28,76,10,0,0,0,0,19,72,36,1
24,17,34,9,31,55,29,12,0,0,0,0,41,11,21,1
59,81,26,42,86,34,88,29,0,0,0,0,18,90,37,1
36,17,37,53,35,32,65,17,0,0,0,0,38,33,21,1
40,19,46,56,5,29,11,12,0,0,0,0,39,21,49,1
58,55,15,46,67,22,49,57,0,0,0,0,31,71,22,1
53,82,20,33,1,10,24,35,0,0,0,0,13,86,7,1
55,46,21,37,34,28,50,31,0,0,0,0,46,60,15,1
29,11,21,10,11,36,9,28,0,0,0,0,32,24,43,1
58,68,8,47,14,29,85,7,0,0,0,0,20,79,44,1
44,23,40,17,5,18,31,1,0,0,0,0,25,35,33,1
19,10,9,17,54,4,44,8,0,0,0,0,15,20,37,1
75,72,29,66,12,21,66,29,0,0,0,0,50,86,62,1
64,51,49,65,10,21,61,11,0,0,0,0,35,70,51,1
35,17,40,59,35,52,56,18,0,0,0,0,17,33,33,1
46,63,34,48,37,9,13,38,0,0,0,0,38,8,26,1
58,55,34,38,15,41,89,18,0,0,0,0,42,70,34,1
56,72,19,12,36,40,32,15,0,0,0,0,50,6,32,1
21,31,46,25,9,23,60,8,0,0,0,0,18,40,16,1
62,59,16,42,17,59,24,60,0,0,0,0,26,20,55,1
49,44,71,57,12,26,54,79,0,0,0,0,23,59,22,1
59,51,15,55,5,16,38,18,0,0,0,0,17,68,52,1
42,56,58,43,5,34,76,25,0,0,0,0,10,58,55,1
31,39,13,32,58,22,27,8,0,0,0,0,53,29,18,1
16,12,22,26,31,26,22,38,0,0,0,0,22,23,10,1
78,66,29,54,23,22,80,45,0,0,0,0,44,87,50,1
31,16,17,23,33,25,22,20,0,0,0,0,30,35,26,1
42,38,56,42,9,32,29,33,0,0,0,0,75,17,53,1
28,31,13,23,10,51,42,2,0,0,0,0,33,5,42,1
38,35,49,62,34,37,81,19,0,0,0,0,11,48,36,1
47,68,10,28,12,26,94,31,0,0,0,0,26,74,11,1
41,18,30,33,26,37,17,8,0,0,0,0,38,15,38,1
27,5,4,19,13,10,18,4,0,0,0,0,26,24,26,1
33,40,40,48,29,72,74,29,0,0,0,0,7,49,33,1
22,29,46,28,6,26,18,23,0,0,0,0,32,4,23,1
18,10,21,30,7,19,19,16,0,0,0,0,22,20,27,1
36,38,38,17,20,33,18,67,0,0,0,0,18,17,27,1
6,13,31,49,18,31,39,12,0,0,0,0,0,19,17,1
46,28,42,22,10,18,57,17,0,0,0,0,21,48,36,1
53,84,33,38,10,22,74,12,0,0,0,0,28,89,19,1
63,69,67,57,29,21,84,65,0,0,0,0,37,82,24,1
55,28,16,40,26,13,53,16,0,0,0,0,35,54,41,1
36,27,30,17,17,30,1,24,0,0,0,0,17,34,43,1
39,11,13,20,31,44,17,15,0,0,0,0,38,21,42,1
40,42,24,34,22,24,7,20,0,0,0,0,65,15,12,1
59,48,22,29,4,39,18,3,0,0,0,0,41,18,43,1
30,18,23,22,19,11,20,13,0,0,0,0,20,18,54,1
19,3,13,3,29,37,11,30,0,0,0,0,23,20,20,1
68,59,42,58,27,9,94,24,0,0,0,0,34,74,20,1
16,12,33,27,12,28,18,51,0,0,0,0,19,14,36,1
31,9,21,23,22,17,68,28,0,0,0,0,36,21,37,1
44,29,58,26,14,29,12,6,0,0,0,0,31,38,50,1
37,44,31,24,27,40,8,29,0,0,0,0,56,4,52,1
27,2,25,23,11,47,29,4,0,0,0,0,27,24,32,1
39,58,28,30,28,25,81,11,0,0,0,0,24,65,12,1
56,64,60,50,33,5,75,23,0,0,0,0,21,76,40,1
32,49,42,43,14,30,30,28,0,0,0,0,15,57,15,1
28,47,60,39,4,28,60,16,0,0,0,0,9,53,24,1
46,13,25,20,38,34,23,41,0,0,0,0,35,38,51,1
33,12,25,13,68,52,46,10,0,0,0,0,27,18,34,1
39,21,79,23,47,3,13,41,0,0,0,0,30,13,49,1
59,74,5,57,15,13,52,4,0,0,0,0,30,85,29,1
31,34,21,24,33,13,41,5,0,0,0,0,51,32,4,1
54,39,27,55,5,29,36,5,0,0,0,0,80,28,44,1
57,32,27,28,1,45,60,12,0,0,0,0,51,53,27,1
50,54,17,49,3,76,57,9,0,0,0,0,21,68,39,1
61,83,28,69,33,12,86,34,0,0,0,0,33,89,38,1
14,25,23,19,4,28,7,4,0,0,0,0,18,5,19,1
10,24,23,38,8,26,31,17,0,0,0,0,23,29,7,1
22,26,23,18,18,20,60,31,0,0,0,0,36,27,3,1
46,36,36,20,15,66,16,8,0,0,0,0,68,17,48,1
41,41,16,35,34,24,7,4,0,0,0,0,70,12,20,1
33,13,18,20,17,46,22,38,0,0,0,0,41,22,37,1
35,27,18,11,17,87,5,22,0,0,0,0,42,15,20,1
24,30,46,39,30,17,19,15,0,0,0,0,25,10,20,1
47,83,17,60,64,62,90,25,0,0,0,0,21,84,18,1
26,46,8,20,18,16,60,28,0,0,0,0,10,51,25,1
38,43,11,64,52,22,56,15,0,0,0,0,42,54,15,1
28,13,13,13,31,32,55,50,0,0,0,0,39,18,33,1
28,31,36,42,7,56,56,19,0,0,0,0,49,20,35,1
32,32,15,17,20,7,13,2,0,0,0,0,19,12,42,1
48,26,51,26,33,44,55,82,0,0,0,0,23,39,52,1
39,29,22,19,0,12,26,7,0,0,0,0,34,43,30,1
21,9,23,12,6,27,13,11,0,0,0,0,28,13,28,1
52,64,23,68,64,30,85,15,0,0,0,0,31,73,10,1
18,26,32,20,11,66,37,27,0,0,0,0,30,2,29,1
25,2,25,3,8,16,4,58,0,0,0,0,28,22,33,1
39,44,22,16,15,40,65,7,0,0,0,0,23,57,23,1
22,21,41,9,24,20,21,12,0,0,0,0,39,21,10,1
50,36,23,39,93,40,68,4,0,0,0,0,68,23,49,1
14,8,40,43,21,22,9,11,0,0,0,0,28,11,16,1
33,19,14,20,5,22,9,7,0,0,0,0,25,31,38,1
47,47,17,42,38,28,58,26,0,0,0,0,24,56,52,1
45,29,49,40,9,27,29,23,0,0,0,0,26,49,42,1
26,33,69,31,31,5,18,21,0,0,0,0,42,39,14,1
42,46,17,32,7,40,56,8,0,0,0,0,31,58,21,1
55,22,20,23,25,33,22,51,0,0,0,0,63,41,26,1
10,8,32,2,10,38,19,1,0,0,0,0,15,20,21,1
43,36,35,63,35,46,56,13,0,0,0,0,38,45,12,1
27,29,44,6,10,57,16,24,0,0,0,0,38,4,48,1
28,22,69,54,29,30,19,29,0,0,0,0,8,40,17,1
42,31,32,13,27,23,16,28,0,0,0,0,25,44,36,1
27,46,28,21,45,27,18,13,0,0,0,0,11,21,59,1
23,28,15,17,7,35,16,1,0,0,0,0,22,36,15,1
63,39,11,39,28,55,68,44,0,0,0,0,19,45,47,1
48,63,15,9,39,13,26,26,0,0,0,0,18,9,44,1
57,91,40,61,13,48,91,9,0,0,0,0,19,95,34,1
31,43,48,44,39,30,57,6,0,0,0,0,12,52,20,1
30,18,30,23,8,35,74,6,0,0,0,0,54,19,21,1
46,47,46,53,8,33,33,53,0,0,0,0,13,46,62,1
29,14,37,34,13,35,19,9,0,0,0,0,40,30,27,1
42,19,23,36,5,3,8,2,0,0,0,0,32,27,50,1
59,43,45,19,8,23,29,4,0,0,0,0,74,12,46,1
33,26,20,18,22,35,48,30,0,0,0,0,33,39,14,1
22,19,32,25,18,21,22,18,0,0,0,0,28,23,43,1
52,41,39,6,33,24,67,73,0,0,0,0,26,61,38,1
59,55,29,7,12,39,10,2,0,0,0,0,52,64,33,1
65,71,29,39,12,57,89,35,0,0,0,0,18,84,43,1
52,49,32,25,17,29,57,22,0,0,0,0,56,58,14,1
57,30,37,23,39,56,13,25,0,0,0,0,39,38,65,1
28,13,66,25,32,54,23,8,0,0,0,0,37,28,34,1
43,51,0,9,24,14,14,10,0,0,0,0,53,7,51,1
35,80,11,52,27,11,84,28,0,0,0,0,10,76,22,1
24,47,13,55,28,61,21,25,0,0,0,0,22,51,13,1
18,15,46,13,21,22,6,3,0,0,0,0,34,9,27,1
60,72,16,47,4,13,87,23,0,0,0,0,21,82,20,1
56,60,47,37,21,37,71,59,0,0,0,0,11,69,27,1
60,57,51,28,77,37,79,24,0,0,0,0,29,74,33,1
36,46,48,21,6,25,3,13,0,0,0,0,16,16,29,1
78,50,46,33,47,46,40,17,0,0,0,0,46,89,20,1
55,62,44,59,52,32,82,18,0,0,0,0,37,73,15,1
29,1,8,10,28,23,9,9,0,0,0,0,31,24,27,1
43,38,28,33,25,26,19,8,0,0,0,0,31,22,24,1
11,6,28,11,23,31,6,54,0,0,0,0,17,11,16,1
29,6,39,30,3,25,20,16,0,0,0,0,40,21,23,1
65,73,3,32,18,21,79,6,0,0,0,0,27,84,58,1
44,28,21,14,13,35,13,16,0,0,0,0,22,31,35,1
28,20,27,9,11,55,33,26,0,0,0,0,36,31,10,1
52,41,22,65,3,30,31,23,0,0,0,0,15,31,57,1
29,19,24,17,4,4,17,2,0,0,0,0,46,14,20,1
37,33,43,47,44,14,59,78,0,0,0,0,14,44,47,1
66,83,24,37,18,46,92,20,0,0,0,0,46,93,24,1
35,62,72,25,12,29,82,3,0,0,0,0,19,65,20,1
63,47,44,49,11,23,44,3,0,0,0,0,27,49,33,1
35,26,42,39,37,22,20,32,0,0,0,0,30,42,35,1
42,30,83,37,28,36,62,45,0,0,0,0,42,28,15,1
58,42,13,14,17,15,12,13,0,0,0,0,35,25,41,1
78,72,34,31,29,55,70,19,0,0,0,0,24,83,80,1
73,73,14,34,32,3,88,15,0,0,0,0,29,84,76,1
44,28,15,18,57,27,12,9,0,0,0,0,27,18,67,1
60,55,53,33,15,28,14,5,0,0,0,0,87,18,64,1
40,9,19,38,13,15,74,13,0,0,0,0,44,21,35,1
36,44,22,27,36,32,14,13,0,0,0,0,24,44,60,1
2,9,27,20,21,7,33,22,0,0,0,0,24,8,17,1
49,60,50,49,17,27,42,22,0,0,0,0,40,70,22,1
29,50,10,32,20,25,44,26,0,0,0,0,12,56,11,1
66,88,19,67,36,16,88,28,0,0,0,0,36,98,25,1
28,18,23,14,31,44,6,37,0,0,0,0,14,21,29,1
38,38,28,23,25,32,59,17,0,0,0,0,17,51,24,1
57,67,3,49,7,32,59,41,0,0,0,0,24,80,30,1
31,6,33,25,63,41,25,16,0,0,0,0,25,22,35,1
53,39,15,63,11,17,16,2,0,0,0,0,33,22,69,1
34,20,18,7,25,37,14,34,0,0,0,0,28,20,25,1
50,63,7,38,29,24,37,16,0,0,0,0,28,6,52,1
31,25,37,5,28,22,9,16,0,0,0,0,32,10,37,1
20,10,42,54,44,54,56,11,0,0,0,0,18,26,20,1
68,74,27,49,33,31,81,35,0,0,0,0,37,88,35,1
47,55,28,54,24,5,50,30,0,0,0,0,42,66,13,1
47,54,20,23,11,34,31,16,0,0,0,0,69,30,5,1
20,24,37,58,11,13,28,13,0,0,0,0,30,34,15,1
19,4,17,14,17,17,11,1,0,0,0,0,28,15,21,1
24,11,29,34,29,57,9,37,0,0,0,0,19,25,39,1
66,47,52,59,28,9,78,33,0,0,0,0,21,57,36,1
62,43,17,36,8,41,11,8,0,0,0,0,56,13,55,1
58,51,19,41,43,15,88,22,0,0,0,0,33,69,35,1
22,21,17,34,3,37,22,3,0,0,0,0,23,12,20,1
16,26,34,35,27,60,27,25,0,0,0,0,18,35,15,1
37,33,43,45,46,38,41,39,0,0,0,0,41,45,11,1
39,41,42,42,1,85,19,26,0,0,0,0,33,22,72,1
30,20,23,19,34,53,66,47,0,0,0,0,20,37,27,1
56,94,26,55,85,22,87,15,0,0,0,0,27,96,28,1
26,13,12,96,2,45,7,1,0,0,0,0,30,27,28,1
42,59,61,43,31,21,79,7,0,0,0,0,21,67,20,1
41,44,23,40,22,24,78,22,0,0,0,0,34,55,21,1
26,11,12,31,39,30,52,25,0,0,0,0,32,17,21,1
52,40,55,22,2,29,7,8,0,0,0,0,57,19,67,1
58,32,26,32,46,66,73,12,0,0,0,0,48,54,28,1
45,26,40,15,30,20,19,58,0,0,0,0,41,18,36,1
24,30,42,28,14,25,28,8,0,0,0,0,11,21,60,1
57,66,40,32,17,14,83,10,0,0,0,0,37,77,16,1
60,53,15,50,27,44,96,27,0,0,0,0,17,70,42,1
53,98,23,27,40,13,86,36,0,0,0,0,44,96,5,1
57,22,15,41,86,14,12,22,0,0,0,0,54,50,36,1
39,45,23,42,38,7,14,5,0,0,0,0,40,4,39,1
49,52,47,41,24,19,79,26,0,0,0,0,13,64,36,1
29,3,12,53,43,34,57,45,0,0,0,0,26,22,29,1
47,63,21,66,22,31,40,10,0,0,0,0,81,56,14,1
45,59,36,41,2,13,29,1,0,0,0,0,26,25,80,1
10,9,52,42,8,18,18,2,0,0,0,0,26,14,18,1
43,31,21,59,27,24,65,52,0,0,0,0,47,44,20,1
8,11,10,2,57,49,24,51,0,0,0,0,10,21,16,1
32,51,41,36,26,18,51,27,0,0,0,0,28,57,7,1
61,43,14,10,14,30,0,22,0,0,0,0,52,65,34,1
19,22,36,39,7,18,57,50,0,0,0,0,11,32,30,1
32,58,28,54,33,4,63,19,0,0,0,0,5,62,9,1
20,28,19,14,10,42,19,14,0,0,0,0,24,3,37,1
40,47,42,33,31,25,79,5,0,0,0,0,54,48,7,1
47,33,6,19,6,14,34,4,0,0,0,0,57,17,26,1
30,55,16,41,24,23,58,38,0,0,0,0,14,58,8,1
34,13,24,49,37,27,20,28,0,0,0,0,19,29,42,1
38,26,13,27,35,36,24,61,0,0,0,0,62,24,14,1
33,21,63,34,23,87,21,54,0,0,0,0,34,24,56,1
33,28,51,31,5,41,23,7,0,0,0,0,17,18,46,1
40,35,10,26,17,24,58,18,0,0,0,0,19,46,31,1
44,24,12,24,31,30,12,18,0,0,0,0,30,22,53,1
28,21,57,10,8,27,27,63,0,0,0,0,39,20,24,1
16,4,29,22,20,44,20,14,0,0,0,0,21,18,18,1
40,24,60,45,8,38,61,21,0,0,0,0,24,44,38,1
72,82,28,75,29,41,77,38,0,0,0,0,57,91,14,1
59,47,34,56,16,23,47,15,0,0,0,0,54,65,40,1
45,22,29,30,9,55,33,13,0,0,0,0,33,25,69,1
41,16,33,57,6,24,22,7,0,0,0,0,46,35,24,1
35,20,28,39,14,41,58,15,0,0,0,0,24,35,34,1
37,57,50,7,19,12,10,1,0,0,0,0,12,55,14,1
25,8,5,23,7,15,20,4,0,0,0,0,37,15,25,1
48,28,34,35,2,17,17,4,0,0,0,0,56,17,33,1
20,8,12,10,27,7,24,38,0,0,0,0,31,24,23,1
22,18,20,25,30,25,21,7,0,0,0,0,38,23,30,1
29,50,25,60,54,18,31,15,0,0,0,0,82,20,20,1
39,56,20,41,28,28,39,14,0,0,0,0,15,65,24,1
33,3,10,17,42,29,18,6,0,0,0,0,23,37,27,1
47,49,47,47,39,22,72,30,0,0,0,0,32,63,23,1
46,31,35,40,47,26,58,6,0,0,0,0,31,47,20,1
25,25,20,17,11,46,11,79,0,0,0,0,46,8,24,1
27,14,38,10,9,62,25,42,0,0,0,0,28,15,29,1
27,27,35,52,52,44,84,11,0,0,0,0,16,40,24,1
50,37,40,33,17,26,41,10,0,0,0,0,58,10,48,1
22,17,41,11,1,91,13,11,0,0,0,0,39,9,28,1
21,26,22,31,19,20,1,39,0,0,0,0,26,18,52,1
34,20,15,18,57,37,22,42,0,0,0,0,19,28,41,1
15,3,35,8,32,23,7,21,0,0,0,0,21,14,27,1
31,26,20,29,16,54,59,23,0,0,0,0,35,39,18,1
44,22,73,20,26,13,52,21,0,0,0,0,16,50,39,1
44,42,45,35,18,37,10,15,0,0,0,0,76,17,39,1
43,49,19,31,25,31,61,23,0,0,0,0,43,56,27,1
68,76,32,31,26,28,95,33,0,0,0,0,66,81,12,1
30,27,18,47,18,14,25,35,0,0,0,0,50,8,28,1
60,50,9,22,10,41,62,15,0,0,0,0,24,66,63,1
40,36,44,40,15,32,66,9,0,0,0,0,41,46,34,1
47,20,23,46,5,23,53,5,0,0,0,0,28,36,46,1
14,12,18,46,16,34,8,18,0,0,0,0,12,17,25,1
52,52,44,48,13,46,44,26,0,0,0,0,55,63,33,1
78,72,43,42,78,20,85,22,0,0,0,0,49,90,43,1
31,65,26,13,9,31,24,4,0,0,0,0,17,12,9,1
49,81,11,83,32,56,86,29,0,0,0,0,22,84,24,1
11,15,31,25,17,17,19,7,0,0,0,0,11,26,16,1
34,32,12,41,8,15,17,20,0,0,0,0,24,23,18,1
56,85,32,49,3,52,79,11,0,0,0,0,39,88,16,1
28,12,14,20,15,12,24,30,0,0,0,0,21,22,46,1
46,46,21,49,31,49,63,15,0,0,0,0,25,60,24,1
9,17,28,15,10,49,35,13,0,0,0,0,24,3,17,1
48,80,48,30,12,28,82,20,0,0,0,0,15,82,34,1
22,23,11,12,5,14,11,12,0,0,0,0,17,10,34,1
45,32,2,26,3,29,9,9,0,0,0,0,27,22,60,1
44,61,25,20,9,6,58,13,0,0,0,0,15,57,65,1
18,11,29,13,27,12,22,87,0,0,0,0,20,19,37,1
42,33,49,17,62,85,18,7,0,0,0,0,46,21,62,1
17,15,46,28,11,34,24,33,0,0,0,0,33,24,15,1
27,2,36,18,17,6,14,22,0,0,0,0,33,23,25,1
30,19,29,44,2,20,17,1,0,0,0,0,32,13,30,1
31,23,30,51,14,40,20,5,0,0,0,0,45,30,11,1
50,43,35,30,30,65,8,1,0,0,0,0,30,60,41,1
18,20,49,44,16,11,18,25,0,0,0,0,35,24,2,1
14,32,31,50,26,23,80,61,0,0,0,0,0,36,14,1
31,22,23,13,14,46,29,8,0,0,0,0,30,12,35,1
32,25,8,24,42,12,20,26,0,0,0,0,15,16,60,1
9,14,41,26,25,43,15,21,0,0,0,0,18,24,8,1
29,60,39,18,6,45,80,10,0,0,0,0,8,62,13,1
25,28,44,12,6,11,8,3,0,0,0,0,27,13,15,1
28,3,10,26,6,29,10,3,0,0,0,0,31,20,29,1
25,27,28,28,29,46,18,28,0,0,0,0,36,10,15,1
34,17,19,16,11,48,37,2,0,0,0,0,31,15,39,1
35,40,16,15,6,44,6,9,0,0,0,0,24,8,53,1
56,49,16,24,9,16,14,12,0,0,0,0,90,21,47,1
54,19,28,16,33,25,12,37,0,0,0,0,49,43,42,1
57,64,0,63,27,32,83,20,0,0,0,0,30,77,27,1
37,37,13,22,6,58,16,2,0,0,0,0,29,28,57,1
50,91,18,82,33,61,92,18,0,0,0,0,19,90,24,1
49,13,42,19,19,22,22,46,0,0,0,0,42,40,34,1
6,18,38,21,2,20,10,24,0,0,0,0,24,22,7,1
31,22,45,1,40,7,16,38,0,0,0,0,27,20,22,1
43,18,37,42,8,14,5,4,0,0,0,0,57,28,33,1
51,46,23,28,66,54,74,28,0,0,0,0,60,53,17,1
43,28,53,20,20,63,66,37,0,0,0,0,24,46,26,1
44,21,42,42,30,38,19,45,0,0,0,0,52,21,26,1
48,28,60,12,34,27,14,5,0,0,0,0,29,41,50,1
37,32,67,12,1,27,16,12,0,0,0,0,59,17,19,1
26,18,61,12,13,62,20,35,0,0,0,0,41,22,23,1
39,52,10,30,17,33,18,14,0,0,0,0,31,6,70,1
24,14,13,21,21,21,19,15,0,0,0,0,36,18,32,1
25,12,21,24,10,31,27,8,0,0,0,0,42,20,18,1
25,25,36,18,55,36,4,26,0,0,0,0,24,22,54,1
21,9,24,17,17,48,21,18,0,0,0,0,18,21,21,1
49,40,22,56,12,21,56,9,0,0,0,0,21,39,62,1
19,24,28,17,7,21,23,14,0,0,0,0,17,22,47,1
52,29,27,28,23,14,49,28,0,0,0,0,40,52,33,1
50,23,44,99,17,44,32,35,0,0,0,0,38,42,50,1
23,21,7,20,18,38,9,6,0,0,0,0,14,18,38,1
62,20,10,23,64,11,18,16,0,0,0,0,48,34,39,1
42,24,18,26,21,10,21,62,0,0,0,0,42,43,38,1
31,12,12,9,3,12,11,0,0,0,0,0,37,19,38,1
52,41,9,44,32,35,19,42,0,0,0,0,61,13,32,1
28,14,42,21,14,52,21,23,0,0,0,0,33,23,16,1
39,20,22,49,20,6,49,43,0,0,0,0,34,14,45,1
54,69,37,53,39,20,80,56,0,0,0,0,19,78,22,1
63,58,23,12,7,42,73,7,0,0,0,0,43,76,23,1
35,19,59,16,19,35,7,18,0,0,0,0,35,17,31,1
36,19,12,39,27,30,38,16,0,0,0,0,35,16,33,1
85,73,35,40,26,20,86,28,0,0,0,0,62,87,14,1
48,55,19,21,10,40,83,5,0,0,0,0,42,67,20,1
56,33,44,51,23,25,59,31,0,0,0,0,21,54,48,1
70,55,70,79,47,27,88,5,0,0,0,0,54,74,36,1
30,9,21,16,8,53,16,21,0,0,0,0,35,23,36,1
76,61,19,32,31,23,74,16,0,0,0,0,35,82,32,1
55,81,21,86,25,31,81,29,0,0,0,0,21,86,32,1
78,77,36,59,35,9,94,17,0,0,0,0,40,93,48,1
40,41,21,39,30,43,58,31,0,0,0,0,16,54,29,1
56,52,18,38,42,30,66,13,0,0,0,0,30,57,12,1
63,75,27,66,38,52,80,25,0,0,0,0,40,82,7,1
56,38,53,20,5,40,25,25,0,0,0,0,45,60,42,1
66,53,45,57,19,59,8,11,0,0,0,0,30,74,51,1
33,32,25,34,31,18,25,27,0,0,0,0,15,36,58,1
37,64,16,74,94,34,66,21,0,0,0,0,32,67,18,1
26,17,25,14,8,9,0,18,0,0,0,0,19,25,36,1
48,45,20,17,16,53,7,18,0,0,0,0,15,24,66,1
49,50,55,36,35,11,16,11,0,0,0,0,62,40,0,1
18,8,22,34,25,43,5,9,0,0,0,0,19,15,27,1
53,63,39,32,42,15,86,17,0,0,0,0,30,74,27,1
8,16,48,24,11,36,18,27,0,0,0,0,8,21,8,1
33,24,21,23,4,31,13,2,0,0,0,0,39,16,20,1
28,40,36,21,68,70,58,19,0,0,0,0,26,47,10,1
46,38,42,12,10,44,33,25,0,0,0,0,27,57,35,1
24,6,41,20,19,13,14,42,0,0,0,0,28,23,34,1
34,22,33,22,9,21,60,34,0,0,0,0,25,40,33,1
43,22,28,40,6,55,53,21,0,0,0,0,49,20,25,1
65,75,28,23,41,5,22,30,0,0,0,0,56,31,87,1
41,73,39,82,36,17,20,43,0,0,0,0,13,76,10,1
54,79,37,28,26,44,78,19,0,0,0,0,3,81,15,1
19,32,32,34,50,3,82,10,0,0,0,0,50,12,23,1
44,47,53,29,41,20,60,7,0,0,0,0,23,61,24,1
97,51,16,21,20,54,73,28,0,0,0,0,62,79,35,1
34,45,22,49,17,53,49,12,0,0,0,0,6,53,20,1
26,19,19,3,20,11,50,7,0,0,0,0,48,18,24,1
22,7,19,23,60,44,17,46,0,0,0,0,27,22,18,1
32,24,32,31,24,39,10,2,0,0,0,0,32,13,47,1
5,12,21,19,14,41,10,13,0,0,0,0,5,6,12,1
40,15,12,22,52,28,7,40,0,0,0,0,32,22,38,1
61,72,20,31,14,24,78,2,0,0,0,0,25,83,49,1
44,58,15,27,31,45,87,22,0,0,0,0,33,66,20,1
34,30,28,21,13,24,34,28,0,0,0,0,8,39,50,1
22,44,28,15,19,34,19,31,0,0,0,0,9,17,56,1
57,43,25,19,29,13,12,12,0,0,0,0,74,21,24,1
